policy,walker,prefetch_limit,trial,e2e_ms,request_id,train_n,trial_count,pool_seed,coverage,accuracy,actual_ids,plan_ids,covered_ids,overfetch_ids,undercoverage_ids,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,l1_hit_rate,l1,l2,l3,miss,mongo_q,oracle_file,model_file
markov1-pooled-N5,load_feed,5000,10,4204.728095999599,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,70.400,28.892,2704.219,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,11,4218.582736000826,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,72.065,28.670,2715.113,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,12,4214.23889700236,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,69.989,29.415,2695.598,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,13,4186.895692997496,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,69.837,31.333,2665.619,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,14,4184.238226000161,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,75.356,28.002,2659.294,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,15,4220.258929999545,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,71.861,32.400,2704.285,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,16,4251.244022001629,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,70.051,27.229,2749.135,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,17,4171.618279997347,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,72.006,27.300,2656.368,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,18,4228.814449998026,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,71.498,30.874,2700.695,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,19,4210.830578998866,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,76.052,28.884,2685.240,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,20,4181.6220930013515,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,73.746,30.151,2674.329,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,21,4247.1047319995705,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,70.642,28.486,2735.433,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,22,4230.778859000566,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,70.205,29.758,2705.957,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,23,4158.064671999455,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,61.300,28.952,2659.115,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,24,4165.174517998821,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,60.214,29.201,2669.442,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,25,4207.8497810034605,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,72.435,32.502,2700.795,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,26,4213.819825999963,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,70.695,31.047,2686.260,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,27,4173.633604001225,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,70.990,28.094,2667.112,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,28,4153.319510998699,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,72.699,31.337,2641.463,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,29,4226.491325000097,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,70.895,31.561,2718.025,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,5000,30,4203.618177998578,sim_user_56,5,30,42,1.1,2.3,10253,5000,114,4886,10139,0.000,68.332,32.211,2695.513,50.4,10318,0,10140,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit5000.json
markov1-pooled-N5,load_feed,7500,1,4197.94912299767,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.101,43.106,2683.988,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,2,4204.335684000398,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.563,37.568,2676.491,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,3,4255.9341870000935,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,76.314,37.655,2733.222,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,4,4199.377328000992,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.167,41.312,2686.588,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,5,4208.791318000294,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.462,36.209,2689.087,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,6,4172.499219999736,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.527,46.695,2652.753,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,7,4272.385697000573,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,64.202,42.449,2772.046,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,8,4235.950160997163,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.114,40.317,2721.001,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,9,4227.530010000919,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.029,38.848,2699.130,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,10,4248.049922000064,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.172,41.711,2726.451,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,11,4198.322123000253,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.447,37.533,2675.230,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,12,4216.391793001094,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.693,39.511,2706.898,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,13,4201.904898000066,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,75.297,39.936,2679.844,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,14,4191.321769998467,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,75.059,39.712,2678.539,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,15,4203.30233599816,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.817,44.199,2686.983,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,16,4211.318959998607,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,75.880,37.023,2686.355,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,17,4240.984629002924,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.163,38.250,2721.573,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,18,4179.183676998946,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,75.294,36.737,2669.165,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,19,4177.988788997027,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,76.205,39.620,2670.554,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,20,4191.240618998563,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,75.391,37.277,2672.989,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,21,4242.068800998823,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,63.902,41.335,2720.756,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,22,4238.553325001703,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,75.817,41.342,2710.582,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,23,4213.188598998386,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.326,40.066,2704.977,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,24,4256.714759001625,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.603,39.392,2747.098,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,25,4231.090167002549,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.313,41.949,2705.432,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,26,4243.3377699999255,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.713,43.442,2723.457,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,27,4272.969181998633,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,73.611,39.941,2736.563,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,28,4146.11374100059,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,76.409,41.189,2618.946,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,29,4192.736920002062,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,72.889,41.149,2658.799,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,7500,30,4178.345636999438,sim_user_56,5,30,42,1.6,2.3,10253,7500,169,7331,10084,0.000,74.123,36.998,2653.808,50.7,10373,0,10085,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit7500.json
markov1-pooled-N5,load_feed,10000,1,4299.832200998935,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.964,47.824,2722.304,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,2,4219.353882999712,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,80.214,51.598,2691.532,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,3,4227.436117002071,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.842,46.899,2700.873,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,4,4226.838922997558,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,67.358,50.554,2668.709,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,5,4214.125217000401,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.230,53.262,2666.123,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,6,4181.612552998558,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,77.928,50.901,2668.768,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,7,4272.1809320028115,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,80.239,52.683,2748.640,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,8,4198.954308998509,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.950,47.988,2665.069,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,9,4248.951534998923,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,81.571,50.259,2723.009,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,10,4155.4120750006405,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.585,53.725,2625.689,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,11,4230.219557000964,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.108,50.759,2709.109,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,12,4237.731471999723,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.877,47.585,2696.227,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,13,4247.313537998707,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,85.020,48.604,2711.820,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,14,4216.712487999757,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.440,49.951,2700.298,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,15,4288.399975997891,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.356,46.553,2771.772,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,16,4246.6833220023545,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.239,50.628,2728.015,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,17,4221.919363000779,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.278,47.764,2696.333,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,18,4281.402173997776,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,80.239,49.480,2694.109,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,19,4163.005104997865,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,65.702,46.088,2666.562,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,20,4311.490908999986,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.176,51.424,2736.490,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,21,4193.091544999334,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.064,50.447,2658.472,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,22,4267.239534001419,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.087,52.580,2739.339,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,23,4277.430366997578,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.427,50.365,2763.190,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,24,4239.769764000812,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,80.736,49.186,2715.032,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,25,4309.442757003126,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,85.342,47.645,2716.623,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,26,4257.678624999244,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.892,50.405,2723.086,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,27,4292.924069999572,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,82.571,50.978,2745.883,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,28,4262.776824001776,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.991,51.808,2734.058,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,29,4251.656331001868,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,79.966,52.214,2728.815,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,10000,30,4224.853486997745,sim_user_56,5,30,42,2.3,2.4,10253,10000,239,9761,10014,0.000,78.343,51.889,2696.091,51.0,10443,0,10015,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit10000.json
markov1-pooled-N5,load_feed,12500,1,4511.597459997574,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,74.752,89.866,2937.076,51.2,10481,0,9977,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
